Geneid	HER21	HER22	HER23	NonTNBC1	NonTNBC2	NonTNBC3	Normal1	Normal2	Normal3	TNBC1	TNBC2	TNBC3
ENSG00000159173	56	30	4	41	31	39	14	25	29	76	30	32
ENSG00000227048	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174307	139	148	64	462	358	623	250	848	820	80	325	305
ENSG00000224818	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159176	1539	3210	738	3686	1056	1287	12416	20577	19425	2382	2822	2065
ENSG00000224536	24	29	15	44	12	20	23	51	25	12	14	5
ENSG00000223396	27	33	13	63	46	58	15	54	25	40	27	15
ENSG00000134369	736	1026	605	679	1197	790	243	1034	1189	409	590	469
ENSG00000236390	5	14	6	6	11	3	0	0	0	4	2	3
ENSG00000231871	3	8	3	2	7	2	0	9	12	7	4	6
ENSG00000264802	0	2	0	3	1	0	0	0	0	4	4	1
ENSG00000235121	7	21	14	9	6	5	7	4	10	17	9	2
ENSG00000200942	0	0	1	0	0	2	0	0	0	2	0	0
ENSG00000221028	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198700	1471	2576	1131	3200	1385	1565	472	1342	1418	1881	1378	1456
ENSG00000277681	1	6	1	6	9	4	0	0	1	1	3	4
ENSG00000198892	17	10	15	340	64	87	128	243	220	41	102	66
ENSG00000223774	1	0	1	3	4	3	2	3	4	2	0	4
ENSG00000163431	161	23	35	282	217	313	797	1843	4906	105	488	319
ENSG00000134375	522	1150	689	2198	702	936	770	1325	1706	696	677	1085
ENSG00000206637	1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000238003	2	0	0	1	2	2	0	0	0	2	0	0
ENSG00000176393	525	293	363	528	355	429	694	1056	787	293	206	206
ENSG00000234678	67	93	51	116	61	77	36	175	118	63	45	97
ENSG00000275207	2	3	0	6	1	0	0	0	0	2	1	0
ENSG00000163435	688	807	734	2759	1148	880	3298	16776	12975	776	776	1047
ENSG00000249007	8	4	2	18	10	14	8	111	29	5	2	3
ENSG00000232296	0	0	0	1	1	1	0	0	1	3	1	1
ENSG00000235811	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212512	0	0	0	1	0	0	0	0	0	8	0	3
ENSG00000227109	0	0	0	0	0	0	0	0	0	4	0	1
ENSG00000170075	8	7	3	25	10	23	14	30	16	78	18	30
ENSG00000143862	230	306	206	1461	592	697	513	1606	1975	417	599	498
ENSG00000143851	170	98	157	139	52	98	29	53	32	210	119	120
ENSG00000243323	21	11	9	28	40	66	8	14	27	86	42	41
ENSG00000133067	14	57	4	28	21	30	186	490	716	132	342	124
ENSG00000077152	194	440	155	274	93	103	11	45	9	319	137	185
ENSG00000077157	1136	1273	596	523	586	827	669	2195	2964	1346	595	317
ENSG00000229120	2	5	1	0	5	0	0	1	0	7	0	2
ENSG00000272262	2	4	0	1	0	0	0	0	0	1	0	2
ENSG00000232626	10	24	6	7	9	13	2	5	1	20	12	8
ENSG00000236439	6	14	11	26	4	3	29	32	21	2	5	7
ENSG00000253042	5	14	8	1	2	7	1	0	0	4	0	2
ENSG00000143858	22	32	9	17	31	27	14	38	19	67	12	14
ENSG00000226862	5	4	0	1	2	3	5	4	1	7	5	3
ENSG00000225620	0	0	0	2	2	3	1	0	2	12	1	8
ENSG00000117139	2596	5497	2189	3992	1971	2748	1360	4540	6654	1504	2353	1806
ENSG00000235449	10	33	4	16	6	8	8	5	4	5	1	4
ENSG00000226148	9	26	7	7	5	9	3	1	0	7	10	1
ENSG00000260021	0	0	0	5	1	0	0	0	0	0	1	2
ENSG00000228288	13	31	8	36	25	19	55	148	147	9	55	17
ENSG00000184774	9	4	3	6	7	10	1	7	7	22	9	14
ENSG00000214796	71	114	35	40	38	60	6	25	11	30	27	38
ENSG00000234996	9	15	5	21	11	18	3	5	1	11	7	12
ENSG00000183155	109	221	137	308	227	261	100	215	262	150	136	164
ENSG00000117153	542	815	378	1138	759	1014	338	382	436	539	393	375
ENSG00000230280	7	11	8	5	3	12	0	2	0	17	7	5
ENSG00000199471	5	0	2	1	0	4	1	0	0	2	0	1
ENSG00000159346	968	1488	1027	4577	1484	1733	1660	2672	3008	957	1088	1278
ENSG00000159348	251	318	251	2324	1270	1216	767	944	929	461	430	336
ENSG00000234761	0	0	0	2	2	2	1	0	0	8	5	3
ENSG00000231547	0	0	0	0	1	2	0	0	0	0	0	2
ENSG00000163444	625	1285	592	1567	658	751	822	1597	1425	607	611	586
ENSG00000143847	31	227	41	86	145	102	11	109	96	169	97	148
ENSG00000122180	0	1	0	14	5	5	0	0	0	3	0	6
ENSG00000163485	6	60	14	98	311	105	91	183	275	91	121	76
ENSG00000234775	0	0	0	2	8	6	0	3	3	27	6	10
ENSG00000224671	0	0	1	0	3	4	0	0	0	3	5	2
ENSG00000133055	0	5	2	16	28	21	10	33	13	40	18	17
ENSG00000133048	595	1348	948	646	65	169	558	1160	929	1133	1970	1366
ENSG00000133063	61	31	441	460	40	84	12	34	10	74	15	44
ENSG00000236523	0	3	0	2	1	4	0	0	0	2	0	1
ENSG00000231507	2	0	4	7	10	8	5	8	13	30	5	8
ENSG00000233791	8	2	1	15	9	9	7	8	13	13	5	19
ENSG00000159388	1281	1329	1657	2789	1218	1717	5964	11823	17751	366	738	1525
ENSG00000202300	0	0	0	1	2	0	0	0	0	3	1	2
ENSG00000122176	342	80	170	374	302	379	2509	3657	4493	111	349	285
ENSG00000229652	0	0	1	3	3	0	0	1	0	7	1	0
ENSG00000271588	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188783	160	387	58	117	195	255	396	769	2862	110	176	60
ENSG00000188770	0	1	0	5	10	9	0	0	1	25	5	11
ENSG00000058668	1590	4217	1696	2876	1280	2370	579	2645	3221	2529	2511	2308
ENSG00000236035	11	30	8	0	2	7	3	0	0	6	1	3
ENSG00000221643	54	34	14	10	5	3	0	1	0	2	2	2
ENSG00000122188	156	277	331	107	28	78	6	22	39	114	93	371
ENSG00000058673	56	53	49	33	17	19	9	51	49	29	15	15
ENSG00000257315	91	40	85	273	122	162	3	54	25	61	104	98
ENSG00000227417	18	37	21	5	8	8	3	0	0	11	8	4
ENSG00000223505	23	42	10	3	6	1	2	12	4	7	2	4
ENSG00000182004	449	980	434	1676	700	869	953	1572	1178	618	591	761
ENSG00000236430	3	10	2	3	5	7	1	0	1	20	3	7
ENSG00000232917	1	0	0	0	0	0	0	0	0	2	0	1
ENSG00000237379	1	0	0	0	0	2	1	0	0	2	1	0
ENSG00000286383	0	12	0	9	3	4	7	0	1	10	11	3
ENSG00000176754	0	3	1	8	6	10	2	2	1	19	9	4
ENSG00000286572	1	1	2	6	10	13	0	0	1	12	7	7
ENSG00000143842	280	847	399	478	542	541	283	918	1208	248	267	212
ENSG00000143845	65	73	55	615	461	462	326	488	443	92	79	62
ENSG00000261065	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230550	3	2	0	5	7	9	1	2	2	15	7	3
ENSG00000143839	1	1	0	15	8	16	1	11	0	47	4	8
ENSG00000225522	0	0	0	3	2	2	0	1	0	3	3	0
ENSG00000170498	1	0	1	10	1	5	1	0	2	4	4	3
ENSG00000174567	2	1	24	115	16	25	40	40	49	42	14	16
ENSG00000143850	487	380	285	1029	658	873	596	1247	1918	402	273	269
ENSG00000231691	15	9	10	5	7	14	2	2	4	15	3	5
ENSG00000219133	3	4	5	5	2	0	5	2	1	1	1	1
ENSG00000280924	4	0	3	6	6	1	2	3	5	10	4	3
ENSG00000226330	7	17	10	14	9	3	3	6	5	9	0	3
ENSG00000237848	3	1	0	1	0	2	3	4	6	1	0	1
ENSG00000158615	1692	2399	1447	3765	1396	1761	2624	8488	12630	1366	1252	1208
ENSG00000133056	489	782	360	1095	538	857	182	918	1163	492	526	529
ENSG00000198625	2111	2541	1572	1360	1437	1943	617	2179	2037	1473	688	730
ENSG00000236779	18	22	17	8	3	5	0	1	0	12	4	3
ENSG00000200408	0	0	0	1	2	0	0	0	0	1	1	0
ENSG00000240710	13	11	8	2	8	6	3	16	6	15	3	4
ENSG00000170382	84	443	33	30	114	71	43	234	147	293	65	76
ENSG00000240219	22	100	8	10	35	27	23	129	31	75	25	16
ENSG00000228153	3	29	2	1	5	11	0	0	0	10	4	6
ENSG00000252650	0	0	0	2	0	0	0	0	0	8	0	5
ENSG00000251861	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000287197	0	6	1	3	7	10	0	0	0	16	7	4
ENSG00000163531	210	2312	227	96	135	188	303	1107	2069	2003	873	331
ENSG00000229657	1	25	2	2	2	3	1	9	6	40	7	5
ENSG00000184144	36	26	13	44	59	69	3	27	12	119	39	77
ENSG00000174529	14	48	14	36	16	16	55	55	126	18	26	26
ENSG00000117222	496	933	331	1358	500	774	334	588	1268	594	566	528
ENSG00000271580	23	28	10	7	10	5	2	3	1	12	6	8
ENSG00000236108	0	0	0	1	0	1	0	0	0	2	0	2
ENSG00000133059	382	1083	303	1041	573	735	169	539	856	532	656	434
ENSG00000213041	3	9	0	2	4	7	0	0	0	5	0	2
ENSG00000133069	12	92	25	24	22	38	31	98	142	59	81	299
ENSG00000225063	1	4	3	0	5	4	0	0	0	6	2	1
ENSG00000163545	119	90	89	85	58	73	30	174	252	66	51	52
ENSG00000162873	7	122	3	17	27	28	14	27	22	54	25	96
ENSG00000235363	0	14	0	1	2	2	0	1	0	1	0	2
ENSG00000226235	1	1	1	8	7	13	1	1	1	25	6	11
ENSG00000186007	1	43	37	26	1	2	6	6	12	60	53	247
ENSG00000281406	9	365	86	40	11	15	11	23	12	159	115	102
ENSG00000199059	0	4	0	4	2	1	0	0	0	7	4	0
ENSG00000224717	0	4	1	9	4	7	1	2	0	20	16	16
ENSG00000117266	49	411	45	107	47	53	251	472	355	186	85	97
ENSG00000253097	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000174514	33	357	23	87	24	25	55	334	276	131	41	46
ENSG00000206762	2	1	1	2	1	1	2	12	7	3	0	1
ENSG00000158711	1752	3524	1614	1490	1060	1308	248	2148	1957	1480	872	660
ENSG00000236942	16	15	5	9	13	6	2	3	4	14	5	5
ENSG00000158715	49	127	55	229	47	77	36	123	131	128	100	394
ENSG00000275213	0	1	0	1	0	1	0	0	0	2	0	0
ENSG00000069275	6024	15964	5416	10425	4636	6921	2369	6514	9018	9239	5405	8250
ENSG00000201944	3	23	5	5	8	0	0	0	0	6	1	2
ENSG00000117280	256	292	185	397	166	337	240	459	437	468	353	304
ENSG00000285521	1	2	1	3	1	2	11	8	18	8	2	0
ENSG00000133065	351	524	159	696	205	254	1457	2671	6369	382	271	364
ENSG00000286619	6	1052	1	19	112	48	1	172	3	42	68	44
ENSG00000162877	7	254	7	16	36	21	2	4	15	44	25	17
ENSG00000174502	3	43	1	20	38	42	18	16	10	92	43	76
ENSG00000227687	0	0	0	0	1	2	0	0	0	3	1	3
ENSG00000276600	78	71	58	120	56	91	104	254	284	113	258	74
ENSG00000196188	4	1	0	18	19	11	0	4	0	32	16	10
ENSG00000285417	53	27	68	9	6	7	2	3	1	38	16	76
ENSG00000263961	11	8	8	20	15	25	0	2	13	72	6	161
ENSG00000252692	0	0	0	0	1	0	0	0	0	0	0	3
ENSG00000198049	1	0	2	6	4	4	1	0	1	21	4	11
ENSG00000226780	0	0	0	0	1	3	0	0	0	3	0	1
ENSG00000287432	0	0	0	2	1	1	0	0	0	3	1	3
ENSG00000225483	0	0	0	0	1	0	0	0	0	2	0	0
ENSG00000236889	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196550	18	63	17	28	15	11	15	22	71	29	10	22
ENSG00000266028	353	614	219	142	178	200	258	866	1317	286	148	118
ENSG00000229509	0	0	1	0	0	1	1	1	0	1	1	1
ENSG00000263528	154	204	211	271	109	167	94	138	92	255	189	199
ENSG00000278465	0	0	0	1	1	4	0	0	0	0	1	0
ENSG00000162888	18	24	18	6	6	11	1	2	2	40	12	9
ENSG00000261000	3	3	4	3	2	4	0	1	1	7	4	1
ENSG00000266094	642	605	609	526	167	246	377	885	1587	519	344	327
ENSG00000234981	4	6	1	3	2	1	0	2	0	10	1	5
ENSG00000279946	2	16	2	4	7	7	1	1	2	23	4	7
ENSG00000143486	347	667	393	733	460	563	1287	2127	1474	456	458	428
ENSG00000237605	0	3	1	5	2	2	13	9	10	1	2	3
ENSG00000143479	148	544	143	722	246	238	978	2190	3147	234	341	374
ENSG00000162889	797	1717	1062	2463	1865	1177	3983	7058	10317	894	1158	1185
ENSG00000224114	21	13	13	5	14	12	2	1	4	36	33	39
ENSG00000199349	0	1	0	2	1	3	8	4	7	4	2	0
ENSG00000136634	20	21	19	43	8	34	11	42	14	52	16	25
ENSG00000142224	8	9	3	12	23	20	5	5	3	37	12	7
ENSG00000162891	3	0	2	138	182	61	19	26	25	14	6	7
ENSG00000162892	25	2	15	16	13	16	4	4	5	18	2	6
ENSG00000162894	261	28	125	273	126	87	43	69	112	109	88	45
ENSG00000271680	7	0	1	0	1	1	0	0	0	1	0	0
ENSG00000226945	8	4	2	23	15	11	1	1	2	10	5	6
ENSG00000162896	382	4	627	21	59	164	11615	20442	10867	94	443	22
ENSG00000162897	1	1	0	12	17	17	0	2	2	33	7	8
ENSG00000182795	98	266	69	206	229	104	272	431	912	202	134	239
ENSG00000123836	459	1081	308	1095	462	441	320	605	1020	672	500	505
ENSG00000180667	267	793	167	632	143	89	320	1440	1507	222	153	319
ENSG00000123843	3	0	10	15	17	19	27	11	20	36	11	16
ENSG00000123838	5	0	4	5	3	4	84	94	255	16	21	13
ENSG00000275392	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000226565	0	0	0	0	1	1	0	0	0	3	0	0
ENSG00000224462	3	1	1	0	0	4	0	0	0	14	0	4
ENSG00000243636	0	1	0	0	1	1	0	0	0	1	0	0
ENSG00000232621	2	1	0	0	2	0	1	2	0	2	0	1
ENSG00000237074	4	2	1	3	5	1	1	0	0	6	3	2
ENSG00000196352	596	922	601	2256	1107	891	5395	8242	12730	369	1169	732
ENSG00000283044	0	0	0	0	0	1	0	0	0	2	0	1
ENSG00000117322	57	18	70	22	14	22	7	12	20	55	21	44
ENSG00000203710	183	61	216	133	22	45	2	30	60	74	57	66
ENSG00000236911	11	2	2	0	1	0	0	0	0	4	2	0
ENSG00000197721	4	6	9	8	4	6	1	3	3	16	3	7
ENSG00000244703	2	1	2	1	2	0	0	1	0	1	0	4
ENSG00000226289	0	0	0	2	1	3	1	0	0	8	1	4
ENSG00000274059	0	0	0	0	0	0	0	0	0	5	0	0
ENSG00000285239	0	0	2	1	1	2	0	0	0	4	2	0
ENSG00000117335	2766	5479	4370	12167	3962	5012	3269	8349	9203	2585	2219	2488
ENSG00000234219	17	29	25	9	12	17	1	4	4	25	7	7
ENSG00000203709	580	236	661	839	823	777	47	94	46	254	153	155
ENSG00000284214	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284203	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174059	342	280	184	588	471	597	808	3669	6685	287	424	347
ENSG00000285719	0	1	1	4	1	3	0	1	5	5	3	4
ENSG00000284237	9	4	7	45	35	18	5	2	11	46	23	11
ENSG00000076356	163	307	95	218	298	274	371	936	1589	360	218	402
ENSG00000287220	2	5	1	3	4	4	0	0	0	9	3	6
ENSG00000226843	0	0	0	1	2	0	0	0	0	1	0	0
ENSG00000286198	0	1	0	7	8	9	0	0	0	16	8	8
ENSG00000261453	0	8	3	9	11	6	0	0	0	25	2	8
ENSG00000259815	1	0	0	0	0	0	0	0	0	4	1	3
ENSG00000227887	1	3	0	1	0	1	0	1	0	4	0	0
ENSG00000232812	0	4	2	3	1	3	0	0	0	8	1	1
ENSG00000236950	1	1	1	1	2	5	0	0	0	2	0	1
ENSG00000278684	0	0	1	0	1	0	0	0	0	1	1	2
ENSG00000287046	2	25	11	5	9	5	0	0	3	18	8	5
ENSG00000232537	0	0	0	7	9	7	1	0	0	19	10	7
ENSG00000228081	0	0	0	1	1	0	0	0	0	4	1	0
ENSG00000224540	0	0	0	1	0	1	0	0	0	3	0	1
ENSG00000225712	0	0	1	3	4	4	0	0	0	4	3	1
ENSG00000227940	0	0	0	3	3	5	0	0	0	8	2	0
ENSG00000231648	1	0	0	9	6	8	0	0	0	25	3	13
ENSG00000230937	593	1992	280	617	130	432	646	620	858	86	486	374
ENSG00000284485	30	103	16	9	0	12	11	3	5	0	11	8
ENSG00000224260	0	0	0	10	6	13	3	2	0	18	5	6
ENSG00000287902	0	0	0	3	1	2	0	0	0	1	2	0
ENSG00000008118	7	16	4	16	11	12	20	42	70	23	13	14
ENSG00000196878	238	715	55	535	110	234	1409	5731	6528	746	769	1131
ENSG00000283876	0	4	0	0	0	0	0	2	1	0	1	0
ENSG00000227591	1	8	2	10	1	2	2	1	3	4	4	6
ENSG00000123689	33	33	52	144	20	13	529	1352	1415	20	25	42
ENSG00000117594	41	36	137	49	14	20	18	36	24	40	24	26
ENSG00000236136	4	10	2	3	0	2	2	0	5	4	0	3
ENSG00000009790	339	324	258	224	73	128	31	37	30	419	154	301
ENSG00000162757	81	340	112	261	80	97	177	198	162	134	100	310
ENSG00000117595	689	4894	767	5374	1665	1907	5845	10676	18570	1438	1523	3772
ENSG00000117597	346	1534	585	937	759	700	225	651	872	590	466	678
ENSG00000143469	3	9	1	11	15	13	2	1	2	38	32	17
ENSG00000287343	1	0	0	3	2	3	0	0	0	2	0	0
ENSG00000203706	4	27	10	55	15	18	33	34	34	41	35	54
ENSG00000082497	186	1289	626	621	538	630	74	150	251	944	456	993
ENSG00000228110	0	0	0	1	3	0	1	0	0	11	0	0
ENSG00000233455	0	1	0	4	2	3	0	0	0	6	4	1
ENSG00000054392	96	128	80	314	291	387	136	226	325	142	143	89
ENSG00000287354	7	4	1	85	24	37	7	3	12	19	5	5
ENSG00000200972	60	80	22	103	9	17	0	0	0	19	6	11
ENSG00000287157	5	9	3	1	5	11	0	0	1	12	1	5
ENSG00000270936	2	4	1	2	3	4	0	0	0	5	0	3
ENSG00000143473	8	2	6	38	37	24	1	9	10	27	9	18
ENSG00000279333	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284299	0	2	1	1	1	1	1	0	1	3	3	1
ENSG00000224668	1	1	0	2	1	4	0	0	1	6	1	1
ENSG00000283952	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000284376	0	0	0	3	2	6	0	0	0	17	2	2
ENSG00000234233	1	1	2	2	1	1	0	0	0	5	2	2
ENSG00000234004	0	0	0	3	0	0	0	1	0	2	1	1
ENSG00000226986	0	0	1	1	1	0	0	0	1	3	0	1
ENSG00000117625	897	1475	641	1174	770	885	377	978	1609	810	530	489
ENSG00000082512	575	452	406	728	359	483	241	689	672	340	253	262
ENSG00000287033	9	2	0	3	2	5	1	2	2	6	3	5
ENSG00000153363	65	72	69	217	120	157	57	72	74	174	66	70
ENSG00000236809	5	7	9	6	6	7	0	2	2	7	1	6
ENSG00000238137	0	0	0	2	4	1	0	3	0	4	0	1
ENSG00000198570	1	1	0	3	7	12	0	0	3	10	6	4
ENSG00000223649	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170385	628	1310	954	2523	1080	1121	318	679	1909	658	717	835
ENSG00000261314	0	0	0	2	1	3	0	0	1	3	0	0
ENSG00000228792	0	0	0	0	1	6	1	0	0	1	0	0
ENSG00000227764	0	0	0	9	12	10	0	0	0	33	4	9
ENSG00000117650	209	530	218	430	133	152	12	80	11	510	191	353
ENSG00000224763	0	3	0	2	1	2	0	0	0	8	1	7
ENSG00000231057	3	5	2	11	12	11	0	0	0	28	6	6
ENSG00000226868	0	0	0	1	0	2	0	0	0	4	0	4
ENSG00000123684	1358	1347	1403	2424	1449	1825	564	1588	1939	1228	1137	886
ENSG00000241395	4	3	3	3	3	5	0	1	0	5	4	0
ENSG00000212205	5	6	7	4	3	2	0	0	0	3	1	1
ENSG00000229258	2	0	0	1	3	0	0	0	1	5	0	1
ENSG00000233626	1	3	0	0	4	6	2	2	1	17	1	3
ENSG00000143493	473	1131	474	731	410	483	266	721	817	704	391	471
ENSG00000212187	1	1	2	0	0	0	0	0	0	0	0	0
ENSG00000143476	302	1040	315	648	227	249	22	89	52	676	198	397
ENSG00000220749	6	7	7	5	7	4	15	35	29	6	9	1
ENSG00000264358	1	11	2	1	1	0	0	0	0	0	0	1
ENSG00000252879	0	2	0	4	0	1	0	0	0	2	0	0
ENSG00000229983	0	0	0	4	4	6	0	1	4	7	4	1
ENSG00000226251	1	2	0	4	5	9	2	1	0	12	8	10
ENSG00000066027	667	1177	930	2112	788	960	727	1279	1525	704	696	635
ENSG00000230063	8	11	12	4	5	2	2	0	0	4	2	2
ENSG00000234915	3	8	6	3	4	5	0	0	0	3	3	1
ENSG00000225338	8	5	6	4	7	9	0	0	1	10	0	6
ENSG00000201544	3	14	2	2	4	1	1	3	0	1	1	3
ENSG00000229832	16	30	11	3	8	15	2	6	2	9	6	3
ENSG00000065600	162	546	156	269	110	158	57	251	165	157	160	138
ENSG00000287445	1	2	1	16	4	5	1	2	1	15	5	2
ENSG00000117691	130	384	195	1185	430	535	474	682	468	307	373	321
ENSG00000224535	0	6	2	18	2	6	1	3	1	14	1	7
ENSG00000286213	0	6	1	8	1	4	1	0	0	8	1	11
ENSG00000228067	0	7	10	18	2	1	0	3	0	3	3	16
ENSG00000260805	29	16	12	40	64	37	117	144	80	46	23	12
ENSG00000288007	6	4	4	5	8	2	13	15	14	10	7	5
ENSG00000162772	395	380	291	663	158	325	18948	35044	42436	347	366	240
ENSG00000235862	0	1	0	0	0	1	0	3	1	12	0	4
ENSG00000162771	0	0	0	1	2	4	0	3	0	1	0	2
ENSG00000226036	1	0	2	0	1	0	0	1	0	2	0	0
ENSG00000237980	5	0	2	6	6	3	0	2	3	22	7	7
ENSG00000123685	24	8	14	37	11	20	90	171	124	42	21	26
ENSG00000117697	322	402	287	655	297	442	133	284	212	339	190	331
ENSG00000203705	123	170	111	351	168	227	90	171	140	204	110	121
ENSG00000236905	0	1	0	4	1	4	1	0	0	3	1	1
ENSG00000185523	2	2	1	0	0	0	0	0	1	2	0	1
ENSG00000198468	23	21	12	18	13	21	12	12	18	41	21	10
ENSG00000235182	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236317	1	2	0	3	0	0	0	0	0	5	0	0
ENSG00000162769	264	709	332	682	381	433	222	442	872	430	283	172
ENSG00000282718	0	0	0	5	0	1	0	2	0	4	2	0
ENSG00000143494	96	1149	114	416	98	203	54	319	378	469	171	123
ENSG00000174606	494	887	493	780	678	872	113	367	429	445	281	388
ENSG00000136643	581	1362	545	1471	473	618	124	424	576	527	482	508
ENSG00000228646	1	0	0	1	1	0	0	0	0	2	0	0
ENSG00000225233	0	1	0	0	4	0	0	0	2	4	1	2
ENSG00000228255	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000230461	1	0	2	14	12	22	2	6	5	43	11	32
ENSG00000281664	1	0	0	2	1	3	0	0	0	6	3	8
ENSG00000117707	73	36	51	35	38	107	176	322	870	75	94	76
ENSG00000274895	1	1	0	4	1	7	2	1	1	7	3	3
ENSG00000272167	2	1	3	2	6	6	0	2	0	4	3	3
ENSG00000283518	0	0	2	3	3	0	0	1	0	6	2	1
ENSG00000143499	493	856	440	1094	380	543	287	653	486	562	629	640
ENSG00000228470	3	9	4	6	7	3	6	4	1	3	2	1
ENSG00000152104	784	4470	748	1854	697	982	731	2973	4524	1728	1950	2489
ENSG00000213036	7	18	10	30	9	11	1	5	10	8	5	5
ENSG00000215819	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000117724	2243	8725	1980	1597	908	1009	34	224	89	3374	1218	2244
ENSG00000250536	1	6	6	1	4	1	0	1	2	3	3	2
ENSG00000224584	4	14	3	0	3	0	0	0	0	3	0	0
ENSG00000185221	0	0	0	0	1	0	0	0	0	0	2	2
ENSG00000223869	0	0	0	0	1	0	0	0	0	3	0	0
ENSG00000287008	1	0	0	0	3	3	0	0	0	5	1	2
ENSG00000082482	8	15	4	121	33	32	52	142	141	71	48	80
ENSG00000232809	1	0	1	0	0	0	0	0	0	3	0	0
ENSG00000282265	0	0	0	0	2	1	0	0	0	6	0	0
ENSG00000136636	1416	1079	1057	3470	2527	2537	1357	3849	3968	723	876	943
ENSG00000042781	34	20	19	42	34	46	3	0	5	85	18	51
ENSG00000202498	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000229242	0	0	0	3	5	1	0	0	0	5	0	0
ENSG00000233620	0	1	1	0	2	0	0	0	0	10	1	3
ENSG00000236292	0	0	0	1	0	1	0	0	0	2	0	0
ENSG00000226013	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000196482	125	139	73	47	17	40	83	346	548	76	111	85
ENSG00000092978	800	895	530	814	511	733	260	450	741	412	273	332
ENSG00000162814	37	38	31	87	57	53	32	43	58	51	14	8
ENSG00000234070	1	2	1	0	1	2	0	0	0	2	1	0
ENSG00000228247	2	1	1	1	7	1	0	0	1	3	0	0
ENSG00000231814	1	0	0	2	1	1	0	0	0	7	2	2
ENSG00000230714	0	0	0	0	0	0	0	0	0	2	1	1
ENSG00000232100	0	1	0	3	3	3	0	0	0	4	2	0
ENSG00000286775	0	1	0	1	1	0	0	0	0	2	0	1
ENSG00000201493	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000067533	355	704	245	1203	427	522	177	563	702	355	250	445
ENSG00000229016	4	5	6	0	1	2	0	0	0	5	2	1
ENSG00000223375	1	1	1	0	1	2	1	1	0	3	0	1
ENSG00000232480	0	0	0	1	1	2	6	2	0	4	6	1
ENSG00000092969	180	144	44	1715	134	219	312	1077	849	124	438	50
ENSG00000281453	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228208	0	0	0	5	0	4	1	1	1	7	6	2
ENSG00000212610	0	0	0	0	0	0	0	0	0	6	0	0
ENSG00000226693	0	0	0	5	6	4	0	0	0	7	2	8
ENSG00000225561	0	1	0	2	1	0	1	0	0	3	1	0
ENSG00000228063	4	7	2	10	9	16	5	5	13	30	8	17
ENSG00000143353	220	415	265	391	317	409	97	163	202	217	154	136
ENSG00000225920	58	115	28	8	23	32	1	3	1	33	9	9
ENSG00000223842	22	69	15	9	10	14	0	1	0	19	5	7
ENSG00000277007	8	44	4	10	16	26	0	5	3	31	7	0
ENSG00000287676	8	22	5	4	8	7	0	4	1	14	2	9
ENSG00000228536	27	14	7	12	22	37	18	308	400	22	18	7
ENSG00000238232	0	1	0	0	3	2	0	0	1	1	5	0
ENSG00000215817	18	33	17	71	26	43	13	25	22	19	35	24
ENSG00000196660	0	2	1	3	8	7	1	0	2	22	5	7
ENSG00000252086	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000221673	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000136628	2394	5209	1985	2855	1408	1999	1600	2879	3314	2693	1701	1640
ENSG00000162813	282	425	173	973	400	561	293	499	413	665	485	432
ENSG00000067704	1422	2815	1011	1790	1288	1392	790	1729	1757	1015	692	606
ENSG00000207590	4	6	7	1	3	1	0	0	0	5	0	2
ENSG00000207624	3	8	3	0	3	3	0	0	0	1	0	0
ENSG00000232134	6	13	6	5	2	5	0	2	1	1	1	1
ENSG00000118873	1583	2173	1141	2965	1077	1519	548	1634	1791	1301	964	961
ENSG00000281696	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222370	2	3	0	0	3	0	0	0	0	0	0	0
ENSG00000270585	43	51	29	12	8	17	2	10	3	9	8	3
ENSG00000270708	11	20	4	1	4	5	0	0	0	5	3	0
ENSG00000218283	17	18	6	10	3	7	4	4	5	2	7	4
ENSG00000213033	4	16	5	3	5	0	7	2	8	3	1	0
ENSG00000230318	0	0	0	0	2	2	0	0	0	8	2	5
ENSG00000232883	0	0	0	4	2	0	0	0	0	6	1	1
